school_urn,school_name,la_name,time_period,avg_att8,avg_ebaccaps,avg_p8score,pt_anypass,pt_entbasics
148185,The Giles Academy,Lincolnshire,202324,40.0,3.33,0.2,98.1,98.1
148433,West Grantham Church of England Secondary Academy,Lincolnshire,202324,34.0,2.78,-0.28,95.5,97.7
149436,Cowley Academy,Lincolnshire,202324,43.0,3.39,-0.12,100.0,100.0
120655,"The Queen Elizabeth's High School, Gainsborough",Lincolnshire,202324,62.4,6.05,0.26,100.0,100.0
137600,Stamford Welland Academy,Lincolnshire,202324,40.6,3.62,-0.01,100.0,100.0
138754,Haven High Academy,Lincolnshire,202324,31.3,2.58,-0.65,94.6,95.0
137793,Bourne Grammar School,Lincolnshire,202324,68.1,6.66,0.68,99.6,99.2
136491,De Aston School,Lincolnshire,202324,40.1,3.51,-0.39,96.8,96.8
138756,William Lovell Church of England Academy,Lincolnshire,202324,27.1,2.4,-1.34,91.8,93.4
139304,Spalding Grammar School,Lincolnshire,202324,59.8,5.29,0.3,100.0,99.3
138757,Skegness Grammar School,Lincolnshire,202324,52.4,4.83,-0.02,99.1,99.1
136315,Queen Elizabeth's Grammar Alford - A Selective Academy,Lincolnshire,202324,59.1,5.7,0.28,100.0,100.0
137166,"The King's School, Grantham",Lincolnshire,202324,70.7,6.48,1.1,100.0,100.0
137213,Carre's Grammar School,Lincolnshire,202324,57.2,5.4,-0.01,99.1,99.1
142262,King Edward VI Grammar School,Lincolnshire,202324,61.8,5.93,0.33,100.0,100.0
136350,Caistor Grammar School,Lincolnshire,202324,71.1,7.03,0.68,100.0,100.0
136537,Lincoln Castle Academy,Lincolnshire,202324,41.6,3.56,0.09,94.4,94.4
137447,Lincoln Christ's Hospital School,Lincolnshire,202324,39.4,3.55,-0.3,99.0,99.0
138665,"Queen Elizabeth's Grammar School, Horncastle",Lincolnshire,202324,62.1,5.95,0.28,100.0,100.0
136871,North Kesteven Academy,Lincolnshire,202324,33.7,2.81,-0.94,97.0,97.0
137135,Sir Robert Pattinson Academy,Lincolnshire,202324,46.5,3.84,-0.01,100.0,100.0
136415,William Farr CofE Comprehensive School,Lincolnshire,202324,51.5,4.16,0.43,100.0,100.0
136358,Branston Community Academy,Lincolnshire,202324,43.2,3.85,-0.22,99.6,99.6
138839,"Sir William Robertson Academy, Welbourn",Lincolnshire,202324,43.1,3.87,-0.04,99.4,99.4
139623,"St Peter and St Paul, Catholic Voluntary Academy",Lincolnshire,202324,37.0,3.28,-0.58,95.4,91.7
139180,The Boston Grammar School,Lincolnshire,202324,51.3,4.69,-0.43,99.3,99.3
139264,Bridge House Independent School,Lincolnshire,202324,7.9,0.48,,86.7,73.3
120724,Lincoln Minster School,Lincolnshire,202324,24.1,1.97,,89.4,16.3
120729,Kirkstone House School,Lincolnshire,202324,14.3,0.79,,66.7,58.3
147170,Castles Education,Lincolnshire,202324,3.1,0.32,,46.7,40.0
120735,Stamford Endowed Schools,Lincolnshire,202324,37.7,2.3,,98.3,0.0
135563,The Priory Witham Academy,Lincolnshire,202324,35.0,3.07,-0.52,99.1,99.1
135564,The Priory City of Lincoln Academy,Lincolnshire,202324,34.0,2.99,-0.64,97.0,97.6
135565,The Priory Academy LSST,Lincolnshire,202324,55.0,5.33,0.15,99.2,99.2
136044,St George's Academy,Lincolnshire,202324,40.8,3.8,-0.29,98.7,98.4
136194,The Priory Ruskin Academy,Lincolnshire,202324,41.3,3.41,0.22,99.2,99.2
136217,Skegness Academy,Lincolnshire,202324,28.4,2.1,-0.64,96.3,96.8
141254,Grantham Additional Needs Fellowship,Lincolnshire,202324,1.6,0.15,-1.83,8.8,8.8
139316,Greenfields Academy,Lincolnshire,202324,4.1,0.46,-1.38,62.5,75.0
142510,Woodlands Academy,Lincolnshire,202324,4.6,0.31,-2.11,61.5,7.7
131277,Athena School,Lincolnshire,202324,6.4,0.67,-1.63,56.5,47.8
138918,The Nicholas Hamond Academy,Norfolk,202324,35.5,3.23,-0.55,94.3,94.3
141268,Northgate High School,Norfolk,202324,38.9,3.22,-0.32,97.5,97.5
139572,Fakenham Academy,Norfolk,202324,38.4,3.48,-0.12,97.8,97.0
138039,Hellesdon High School,Norfolk,202324,39.5,3.59,-0.49,94.4,95.2
139311,Hobart High School,Norfolk,202324,46.1,3.98,0.19,100.0,100.0
147505,North Walsham High School,Norfolk,202324,48.4,4.15,0.14,100.0,100.0
140188,Hethersett Academy,Norfolk,202324,58.2,5.56,1.13,98.1,99.0
140364,Cliff Park Ormiston Academy,Norfolk,202324,34.5,2.88,-0.7,95.2,94.6
140557,St Clement's High School,Norfolk,202324,41.2,3.72,-0.06,100.0,98.4
140815,Jane Austen College,Norfolk,202324,49.0,4.84,0.26,97.0,97.0
141086,University Technical College Norfolk,Norfolk,202324,47.1,3.65,-0.04,99.4,99.4
141331,Caister Academy,Norfolk,202324,47.3,3.9,0.3,99.3,98.6
141395,Stalham High School,Norfolk,202324,43.7,4.01,-0.21,97.8,97.8
142058,Sewell Park Academy,Norfolk,202324,38.0,3.25,-0.43,98.5,97.7
142059,Hewett Academy,Norfolk,202324,46.8,4.38,0.56,98.4,98.4
142396,Marshland High School,Norfolk,202324,41.8,3.77,0.3,100.0,98.8
142883,Great Yarmouth Charter Academy,Norfolk,202324,41.7,3.57,-0.01,98.7,99.3
143520,Smithdon High School,Norfolk,202324,39.9,3.59,-0.41,97.5,96.7
144018,Long Stratton High School,Norfolk,202324,50.2,4.5,0.54,99.0,99.0
144359,Sprowston Community Academy,Norfolk,202324,41.7,3.54,-0.39,97.4,97.7
145196,Downham Market Academy,Norfolk,202324,43.3,3.9,-0.06,99.0,98.5
145501,Flegg High Ormiston Academy,Norfolk,202324,39.6,3.52,-0.56,100.0,100.0
137949,Wayland Academy,Norfolk,202324,45.3,4.19,0.61,99.1,97.2
148826,King Edward VII Academy,Norfolk,202324,39.5,3.67,-0.35,97.6,98.1
149197,The Harleston Sancroft Academy (a 3-16 Church of England School),Norfolk,202324,47.3,4.06,0.04,99.0,99.0
146063,Broadland High Ormiston Academy,Norfolk,202324,51.9,4.6,0.27,97.9,96.6
138829,Reepham High School and College,Norfolk,202324,45.0,3.96,-0.06,99.4,99.4
145776,Framingham Earl High School,Norfolk,202324,51.6,4.62,0.27,98.7,98.7
121164,Aylsham High School,Norfolk,202324,49.0,4.57,0.21,99.6,99.1
140534,Attleborough Academy,Norfolk,202324,46.2,4.23,0.27,98.9,98.3
146237,Litcham School,Norfolk,202324,43.2,3.94,-0.29,99.2,99.2
146144,Old Buckenham High School,Norfolk,202324,44.3,4.09,0.0,98.1,98.1
145089,Alderman Peel High School,Norfolk,202324,42.0,3.59,-0.31,100.0,100.0
137461,Wymondham High Academy,Norfolk,202324,54.4,5.08,0.37,98.8,98.8
141269,"City of Norwich School, An Ormiston Academy",Norfolk,202324,48.6,4.06,-0.09,99.2,99.2
136515,Springwood High School,Norfolk,202324,46.7,4.29,-0.05,98.6,98.6
143278,Thorpe St Andrew School and Sixth Form,Norfolk,202324,49.4,4.46,0.14,98.9,99.3
139487,Taverham High School,Norfolk,202324,47.9,4.36,0.05,98.6,98.6
144316,Dereham Neatherd High School,Norfolk,202324,42.4,4.08,-0.42,99.1,98.7
137092,Diss High School,Norfolk,202324,44.3,3.94,-0.08,97.9,97.9
137913,"Notre Dame High School, Norwich",Norfolk,202324,57.5,5.43,0.6,98.0,98.0
136481,Wymondham College,Norfolk,202324,55.5,5.28,0.36,99.5,98.6
137431,Cromer Academy,Norfolk,202324,47.0,4.48,0.26,97.7,97.7
138758,Acle Academy,Norfolk,202324,44.2,3.92,-0.08,97.0,96.0
137621,Sheringham High School,Norfolk,202324,44.2,3.93,-0.19,97.5,97.5
137541,Lynn Grove Academy,Norfolk,202324,45.9,4.0,0.17,99.6,99.6
138138,Westfield House School,Norfolk,202324,8.0,0.4,,94.7,94.7
121222,Gresham's School,Norfolk,202324,33.3,3.13,,93.4,0.0
121224,Langley School,Norfolk,202324,47.5,4.13,,98.6,62.5
121229,Aurora Eccles School,Norfolk,202324,3.8,0.32,,56.3,28.1
121241,Norwich High School for Girls,Norfolk,202324,36.4,3.41,,98.9,0.0
121242,Norwich School,Norfolk,202324,13.2,0.26,,91.6,4.2
121245,Thetford Grammar School,Norfolk,202324,35.4,3.16,,100.0,4.8
121246,Sheridan House School,Norfolk,202324,4.7,0.15,,75.0,58.3
121250,All Saints School,Norfolk,202324,18.4,1.5,,90.9,81.8
134440,Include School Norfolk,Norfolk,202324,3.6,0.17,,44.4,41.7
135066,Acorn Park School,Norfolk,202324,19.5,1.58,,75.0,58.3
134455,OneSchool Global UK - Swaffham Campus,Norfolk,202324,59.0,5.76,,93.3,93.3
135250,Red Balloon - Norwich,Norfolk,202324,16.0,0.85,,60.0,50.0
135859,Future Education,Norfolk,202324,1.2,0.0,,47.1,0.0
135650,The Open Academy,Norfolk,202324,34.9,3.12,-0.46,99.0,97.0
135904,City Academy Norwich,Norfolk,202324,32.2,2.74,-0.75,98.6,97.9
136186,Ormiston Victory Academy,Norfolk,202324,44.5,3.67,0.12,99.1,99.1
136187,Ormiston Venture Academy,Norfolk,202324,47.6,4.06,0.51,98.2,98.2
136202,King's Lynn Academy,Norfolk,202324,38.9,3.65,-0.64,98.0,98.0
136204,The Thetford Academy,Norfolk,202324,38.9,3.4,0.04,98.9,99.5
139058,Iceni Secondary Academy,Norfolk,202324,34.7,3.3,-0.73,98.6,98.6
144769,The Wherry School,Norfolk,202324,42.7,3.39,0.45,100.0,85.7
148859,Duke of Lancaster School,Norfolk,202324,7.5,0.31,-3.1,66.7,0.0
140002,The Blyth Academy,Northumberland,202324,41.0,3.78,-0.18,91.8,92.4
144601,Ashington Academy,Northumberland,202324,48.8,4.41,0.46,100.0,99.4
144977,Bedlington Academy,Northumberland,202324,45.2,3.84,-0.26,98.4,98.4
122328,Haydon Bridge High School,Northumberland,202324,38.4,3.2,-0.58,100.0,98.8
146926,Prudhoe Community High School,Northumberland,202324,47.9,4.1,0.08,99.5,99.5
143291,Queen Elizabeth High School,Northumberland,202324,54.3,4.71,0.27,99.7,99.7
137457,Cramlington Learning Village,Northumberland,202324,46.6,3.94,-0.15,99.1,98.8
145783,Ponteland High School,Northumberland,202324,56.1,5.16,0.13,98.8,96.9
137598,Berwick Academy,Northumberland,202324,38.6,3.3,-0.85,98.1,98.1
122362,The Duchess's Community High School,Northumberland,202324,42.7,3.53,-0.26,99.2,97.3
122363,James Calvert Spence College,Northumberland,202324,34.1,2.87,-0.36,96.9,95.8
137746,The King Edward VI School,Northumberland,202324,51.2,4.48,0.13,98.5,99.1
141814,St Benet Biscop Catholic Academy,Northumberland,202324,44.7,3.77,-0.17,97.5,97.0
122374,Astley Community High School,Northumberland,202324,41.2,3.47,-0.23,97.9,97.2
122376,Longridge Towers School,Northumberland,202324,45.2,4.32,,100.0,0.0
132855,Howard House School,Northumberland,202324,1.8,0.11,,50.0,66.7
135619,Bede Academy,Northumberland,202324,46.7,4.23,-0.1,98.6,97.7
135886,NCEA Duke's Secondary School,Northumberland,202324,34.0,2.62,-1.05,97.8,97.2
122382,Cleaswell Hill School,Northumberland,202324,3.4,0.14,-1.62,36.8,15.8
122389,Collingwood School & Media Arts College,Northumberland,202324,2.8,0.1,-1.88,45.7,10.9
132771,Emily Wilding Davison School,Northumberland,202324,2.0,0.16,-3.1,23.3,10.0
138499,Wykham Park,Oxfordshire,202324,34.7,3.32,-0.65,97.0,96.3
138269,Europa School UK,Oxfordshire,202324,0.8,0.14,-3.84,9.4,0.0
140653,Aureus School,Oxfordshire,202324,35.0,3.05,-0.46,93.7,95.3
140886,Futures Institute Banbury,Oxfordshire,202324,43.8,3.86,-0.56,96.3,98.1
142218,The Warriner School,Oxfordshire,202324,45.5,4.0,0.01,96.4,96.4
141111,UTC Oxfordshire,Oxfordshire,202324,36.0,2.71,-0.84,94.9,94.0
137936,Chipping Norton School,Oxfordshire,202324,52.9,4.19,0.29,98.0,97.3
142024,The Bicester School,Oxfordshire,202324,45.4,4.12,-0.16,98.5,98.5
146103,Maiden Erlegh Chiltern Edge,Oxfordshire,202324,37.6,3.36,-0.4,95.8,97.2
146800,Greyfriars Catholic School,Oxfordshire,202324,40.4,3.5,-0.04,94.3,93.6
147203,The Swan School,Oxfordshire,202324,55.7,5.48,0.55,95.1,95.1
148353,Heyford Park School,Oxfordshire,202324,43.7,3.82,-0.13,100.0,100.0
148354,The Oxford Academy,Oxfordshire,202324,33.0,2.76,-0.72,90.4,92.8
141069,The Cooper School,Oxfordshire,202324,44.6,4.04,-0.21,98.2,97.4
138289,Burford School,Oxfordshire,202324,49.3,4.3,0.21,98.0,97.6
123236,Carterton Community College,Oxfordshire,202324,35.8,3.2,-0.61,97.1,96.2
138210,The Henry Box School,Oxfordshire,202324,39.2,3.3,-0.32,98.2,97.6
144008,Wood Green School,Oxfordshire,202324,42.3,3.69,-0.38,93.1,92.7
137919,Bartholomew School,Oxfordshire,202324,57.3,4.97,0.8,99.5,98.1
137921,Gillotts School,Oxfordshire,202324,56.6,5.3,0.71,98.4,97.9
138897,Gosford Hill School,Oxfordshire,202324,45.2,3.96,-0.36,98.2,98.2
140875,Wheatley Park School,Oxfordshire,202324,53.9,4.87,0.55,98.3,98.3
143984,Icknield Community College,Oxfordshire,202324,47.2,4.41,0.24,98.0,97.3
137976,Langtree School,Oxfordshire,202324,56.8,4.95,0.65,98.6,96.5
137970,The Cherwell School,Oxfordshire,202324,58.4,5.31,0.88,98.9,98.2
139146,Cheney School,Oxfordshire,202324,46.9,4.29,0.19,96.7,95.6
143890,Larkmead School,Oxfordshire,202324,44.1,3.79,0.02,98.8,98.8
140580,John Mason School,Oxfordshire,202324,41.1,3.51,-0.52,97.6,97.0
146392,Fitzharrys School,Oxfordshire,202324,45.5,4.32,0.12,92.9,92.9
142104,Matthew Arnold School,Oxfordshire,202324,50.1,4.47,0.18,99.0,99.5
138762,St Birinus School,Oxfordshire,202324,50.0,4.55,0.36,97.6,95.8
138490,Didcot Girls' School,Oxfordshire,202324,58.8,5.38,0.87,98.8,98.4
137357,Wallingford School,Oxfordshire,202324,50.3,4.52,0.31,96.6,95.0
137993,Faringdon Community College,Oxfordshire,202324,46.0,3.92,0.03,97.2,97.2
137140,King Alfred's,Oxfordshire,202324,44.0,3.72,-0.02,97.5,94.5
138817,The Marlborough Church of England School,Oxfordshire,202324,52.4,4.64,0.3,97.2,95.5
138667,Lord Williams's School,Oxfordshire,202324,48.4,4.2,0.06,97.8,97.8
141146,Blessed George Napier Catholic School and Sixth Form,Oxfordshire,202324,49.6,4.34,0.24,97.9,96.6
137334,Chilworth House Upper School,Oxfordshire,202324,3.3,0.29,,46.7,46.7
123274,Tudor Hall School,Oxfordshire,202324,28.8,2.79,,95.2,0.0
123275,Bloxham School,Oxfordshire,202324,38.1,3.31,,100.0,0.0
123277,Kingham Hill School,Oxfordshire,202324,38.1,2.79,,98.1,0.0
123278,Sibford School,Oxfordshire,202324,43.6,3.55,,92.9,77.4
138602,Kings Education (Oxford),Oxfordshire,202324,0.4,0.0,,6.7,0.0
139779,Oxford Sixth Form College,Oxfordshire,202324,15.8,1.06,,83.3,0.0
141208,LVS Oxford,Oxfordshire,202324,12.9,1.17,,77.8,44.4
143042,Cherwell College Oxford,Oxfordshire,202324,1.4,0.06,,9.5,0.0
146516,Oxford International College,Oxfordshire,202324,9.0,0.66,,88.0,0.0
123282,The Oratory School,Oxfordshire,202324,25.2,2.17,,98.6,0.0
123283,Cokethorpe School,Oxfordshire,202324,30.7,2.75,,98.9,0.0
123285,Shiplake College,Oxfordshire,202324,29.2,2.69,,100.0,0.0
123290,Headington Rye Oxford,Oxfordshire,202324,70.8,6.14,,97.4,96.1
123292,St Edward's School,Oxfordshire,202324,10.5,0.88,,97.3,0.0
123294,Wychwood School,Oxfordshire,202324,44.8,3.98,,100.0,0.0
123298,Our Lady's Abingdon,Oxfordshire,202324,36.8,3.11,,100.0,0.0
123300,Radley College,Oxfordshire,202324,35.1,2.95,,99.3,0.0
123303,Cranford School,Oxfordshire,202324,37.7,3.25,,100.0,0.0
123310,Oxford High School GDST,Oxfordshire,202324,19.5,1.25,,98.0,0.0
123311,Magdalen College School,Oxfordshire,202324,43.8,2.73,,100.0,0.0
123312,Abingdon School,Oxfordshire,202324,15.8,0.72,,99.5,0.0
123313,St Helen and St Katharine,Oxfordshire,202324,77.2,7.02,,98.1,98.1
123315,The King's School,Oxfordshire,202324,65.8,5.72,,100.0,94.1
123318,d'Overbroeck's,Oxfordshire,202324,64.3,5.25,,97.7,97.7
123322,The Unicorn School,Oxfordshire,202324,16.0,1.13,,88.9,0.0
123326,Park School,Oxfordshire,202324,3.5,0.17,,37.5,0.0
132048,Oxford Montessori Schools,Oxfordshire,202324,24.4,2.06,,100.0,0.0
133430,"St Clare's, Oxford",Oxfordshire,202324,0.0,0.0,,0.0,0.0
135365,North Oxfordshire Academy,Oxfordshire,202324,44.6,4.22,0.14,95.1,95.1
136261,Oxford Spires Academy,Oxfordshire,202324,48.8,4.41,0.53,98.6,98.6
123329,Woodeaton Manor School,Oxfordshire,202324,11.5,0.99,-2.0,85.7,0.0
147728,Orion Academy,Oxfordshire,202324,3.4,0.11,-2.62,46.7,26.7
123331,Swalcliffe Park School CIO,Oxfordshire,202324,10.4,0.65,-2.76,33.3,33.3
123862,Frome Community College,Somerset,202324,40.0,3.28,0.04,95.6,95.9
138375,Bridgwater College Academy,Somerset,202324,33.0,3.07,-0.8,95.2,95.8
139655,Brymore Academy,Somerset,202324,39.7,3.11,0.33,95.1,96.7
140416,Court Fields School,Somerset,202324,40.3,3.4,-0.26,97.1,99.3
146439,The King Alfred School an Academy,Somerset,202324,38.7,3.29,-0.53,97.5,97.5
147016,King Arthur's School,Somerset,202324,40.3,3.41,-0.21,97.4,96.2
148830,Buckler's Mead School,Somerset,202324,40.0,3.59,-0.36,96.3,95.6
150038,Huish Episcopi Academy,Somerset,202324,46.6,3.94,-0.13,99.1,99.1
136851,Bishop Fox's School,Somerset,202324,46.6,4.12,0.17,98.5,97.9
137203,Westfield Academy,Somerset,202324,39.7,3.09,-0.54,96.9,96.9
136839,Ansford Academy,Somerset,202324,37.8,3.14,-0.42,96.5,96.5
137202,St Dunstan's School,Somerset,202324,41.6,3.65,0.08,100.0,100.0
136295,Holyrood Academy,Somerset,202324,44.8,3.85,-0.16,97.4,96.9
137192,Whitstone,Somerset,202324,43.6,3.86,0.06,95.8,96.9
136913,Crispin School Academy,Somerset,202324,46.5,4.24,-0.22,97.6,96.7
136791,West Somerset College,Somerset,202324,39.7,3.4,-0.5,98.9,98.9
123878,Robert Blake School,Somerset,202324,38.6,3.43,-0.53,98.4,97.9
145677,Chilton Trinity School,Somerset,202324,43.0,3.91,-0.12,97.1,96.6
136917,Haygrove School,Somerset,202324,48.8,4.07,0.21,99.5,99.0
123883,Heathfield Community School,Somerset,202324,41.9,3.5,-0.38,96.2,96.6
136639,Kingsmead Academy,Somerset,202324,41.0,3.83,-0.32,96.7,96.7
136916,The Castle School,Somerset,202324,55.3,4.84,0.6,100.0,100.0
137080,Stanchester Academy,Somerset,202324,42.9,3.67,-0.17,97.4,96.7
136894,Preston School Academy,Somerset,202324,53.9,4.61,0.23,98.5,98.0
137285,The Blue School,Somerset,202324,48.0,4.19,0.19,98.0,97.2
123893,Wadham School,Somerset,202324,41.3,3.64,-0.27,97.3,97.3
136783,The Kings of Wessex Academy,Somerset,202324,49.7,4.36,0.34,99.6,99.6
137313,Sexey's School,Somerset,202324,50.4,4.8,0.33,98.2,97.2
150134,The Sky Academy,Somerset,202324,1.1,0.04,-2.54,15.0,10.0
135735,Inaura School,Somerset,202324,10.0,0.73,,54.5,36.4
123905,King's Bruton,Somerset,202324,29.9,1.88,,100.0,0.0
147989,The Levels School,Somerset,202324,16.6,1.39,,86.7,0.0
149071,Dovecote School,Somerset,202324,18.1,1.35,,44.4,44.4
123910,Downside School,Somerset,202324,32.3,3.26,,92.6,0.0
123911,Millfield School,Somerset,202324,29.1,3.1,,93.4,0.0
123912,King's College Taunton,Somerset,202324,34.7,3.68,,100.0,0.0
123913,Queen's College,Somerset,202324,60.0,4.65,,100.0,96.4
123914,Taunton School,Somerset,202324,21.7,1.78,,92.0,5.2
123916,Wells Cathedral School,Somerset,202324,29.0,2.55,,98.9,0.0
123930,Wellington School,Somerset,202324,28.6,2.68,,99.3,0.0
123933,Sedgemoor Manor School,Somerset,202324,27.3,2.2,,90.9,72.7
131975,North Hill House,Somerset,202324,17.5,1.43,,80.0,0.0
133527,Somerset Progressive School,Somerset,202324,3.3,0.32,,21.1,15.8
134909,3 Dimensions,Somerset,202324,2.4,0.17,,25.0,12.5
133522,Wessex Lodge School,Somerset,202324,2.1,0.21,,23.1,7.7
136193,Pyrland School,Somerset,202324,37.7,3.17,-0.68,97.0,97.0
142118,The Mendip School,Somerset,202324,16.3,1.32,-1.87,68.2,50.0
123940,Fairmead School,Somerset,202324,0.9,0.13,-1.91,11.1,0.0
136990,Bury St Edmunds County High School,Suffolk,202324,46.2,4.34,-0.09,98.9,97.8
136757,Stour Valley Community School,Suffolk,202324,47.4,3.96,-0.14,99.1,99.1
137134,East Point Academy,Suffolk,202324,41.6,3.6,-0.39,94.6,95.3
137321,Felixstowe School,Suffolk,202324,35.8,3.07,-0.48,96.0,97.0
138162,Castle Manor Academy,Suffolk,202324,41.1,3.31,-0.13,99.3,98.0
137674,Ormiston Endeavour Academy,Suffolk,202324,38.9,3.2,-0.09,96.9,96.9
138373,Chantry Academy,Suffolk,202324,35.5,3.04,-0.51,96.6,95.5
138506,Ormiston Sudbury Academy,Suffolk,202324,41.3,3.32,-0.3,97.6,96.7
138250,Breckland School,Suffolk,202324,38.0,3.44,-0.34,99.1,98.1
138273,Set Saxmundham School,Suffolk,202324,32.0,2.61,-1.18,95.1,91.8
138274,Beccles High School,Suffolk,202324,30.9,2.63,-1.15,93.0,91.5
136918,Hadleigh High School,Suffolk,202324,44.6,3.85,-0.16,98.8,98.8
141639,Thomas Gainsborough School,Suffolk,202324,48.4,4.2,0.21,99.3,98.1
124802,Thurston Community College,Suffolk,202324,44.4,3.85,-0.16,97.7,95.5
139403,Ormiston Denes Academy,Suffolk,202324,35.7,3.08,-0.38,97.9,95.8
139867,Mildenhall College Academy,Suffolk,202324,39.8,3.57,-0.29,98.0,98.5
140032,Stoke High School - Ormiston Academy,Suffolk,202324,32.7,2.79,-0.41,97.9,97.9
140047,Ixworth High School,Suffolk,202324,36.4,3.28,-0.82,88.3,86.7
136271,Hartismere School,Suffolk,202324,51.5,4.84,0.19,99.4,99.4
136782,Thomas Mills High School & Sixth Form,Suffolk,202324,48.8,4.35,0.1,98.8,98.2
140669,Newmarket Academy,Suffolk,202324,42.5,3.91,-0.5,99.4,99.4
140969,Sybil Andrews Academy,Suffolk,202324,47.5,4.33,0.15,100.0,100.0
141236,Alde Valley Academy,Suffolk,202324,40.6,3.42,-0.33,97.8,97.8
